id,is_entire_condo,is_entire_rental_unit,is_entire_home,is_room_in_hotel,is_entire_serviced_apartment,is_entire_townhouse,room_type,accommodates,beds,bedrooms,bathrooms,host_years,host_is_superhost,host_listings_count,calculated_host_listings_count,calculated_host_listings_count_entire_homes,host_response_time,host_response_rate,host_acceptance_rate,host_has_profile_pic,neighbourhood_group,neighbourhood,latitude,longitude,availability_365,availability_30,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_communication,instant_bookable,price,has_license,has_air_conditioning,has_hot_water,has_kitchen,has_gym,has_wifi,has_hair_dryer,has_microwave,has_refrigerator,has_pool,has_washer,review_scores_rating_missing,review_scores_cleanliness_missing,review_scores_location_missing,review_scores_communication_missing,host_response_rate_missing,host_acceptance_rate_missing,reviews_per_month_missing,drive_dist_hnl_km,drive_time_hnl_min,drive_dist_wk_km,drive_time_wk_min
21664460,True,False,False,False,False,False,Entire home/apt,4.0,3.0,1.0,1.0,10.28062970568104,True,121.0,119,119.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.274426,-157.821442,298,8.0,1,365.0,1.9,365.0,138,5,0.0,1.44,4.76,4.71,4.96,4.96,True,214.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,27.8,35.5,3.1,10.5
21668593,False,False,False,False,False,False,Private room,2.0,1.0,1.0,1.0,8.257357973990418,False,3.0,3,2.0,within an hour,1.0,0.94,True,Honolulu,North Shore Oahu,21.67458,-158.03894,270,30.0,30,1125.0,30.0,1125.0,48,0,0.0,0.51,4.83,4.75,4.96,4.85,False,68.0,False,True,True,False,False,True,False,True,True,False,True,0,0,0,0,0,0,0,62.0,63.2,65.1,67.0
21682511,False,True,False,False,False,False,Entire home/apt,4.0,6.0,0.0,1.0,11.76454483230664,False,4.0,2,2.0,within a few hours,0.8,0.98,True,Honolulu,Primary Urban Center,21.27514,-157.82271,341,14.0,1,1125.0,1.0,1125.0,345,32,0.0,3.71,4.73,4.65,4.89,4.79,False,117.0,True,True,True,True,False,True,True,True,True,False,False,0,0,0,0,0,0,0,27.9,35.0,2.9,9.9
21683858,False,False,True,False,False,False,Entire home/apt,2.0,1.0,1.0,1.0,9.64271047227926,True,3.0,3,3.0,within an hour,1.0,0.82,True,Honolulu,Primary Urban Center,21.27013,-157.81502,85,0.0,30,100.0,30.0,100.0,148,7,0.0,1.55,4.93,4.96,4.95,4.99,False,127.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,27.4,33.0,3.9,11.9
21695190,False,False,False,False,False,False,Private room,2.0,2.0,1.0,4.0,8.602327173169062,False,39.0,36,0.0,within a few hours,1.0,0.94,True,Honolulu,Primary Urban Center,21.30029,-157.82295,73,0.0,30,180.0,30.0,180.0,34,1,0.0,0.36,4.44,4.41,4.56,4.5,False,42.0,True,True,True,True,True,True,True,True,True,False,True,0,0,0,0,0,0,0,23.9,27.3,3.1,11.7
21696115,True,False,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,9.604380561259411,True,206.0,204,204.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.2747247,-157.820931,293,6.0,1,1125.0,2.5,322.9,37,3,0.0,0.45,4.7,4.73,4.89,4.62,True,165.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,26.7,35.6,3.0,9.8
21740252,True,False,False,False,False,False,Entire home/apt,4.0,3.0,1.0,1.0,9.604380561259411,True,206.0,204,204.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.2769758,-157.8229577,268,13.0,1,1125.0,15.5,586.0,15,2,0.0,0.16,4.67,4.73,4.93,5.0,True,112.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,26.3,35.4,2.6,9.5
21755332,False,True,False,False,False,False,Entire home/apt,6.0,4.0,2.0,2.0,10.8911704312115,False,10.0,7,7.0,within a day,1.0,0.79,True,Honolulu,Koolaupoko,21.40799,-157.74442,186,0.0,29,1125.0,69.2,1125.0,21,0,0.0,0.23,4.81,4.71,4.81,4.71,False,222.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,38.4,36.8,24.7,35.7
22134179,False,False,False,False,False,False,Hotel room,4.0,2.0,1.0,1.0,8.164271047227926,True,1.0,1,0.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28448,-157.8378,278,6.0,1,360.0,1.0,1125.0,135,17,2.0,1.97,4.73,4.67,4.9,4.89,False,126.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,23.9,36.9,0.7,3.6
22153366,True,False,False,False,False,False,Entire home/apt,3.0,2.0,1.0,1.0,10.277891854893909,False,32.0,29,29.0,within an hour,0.93,0.98,True,Honolulu,Primary Urban Center,21.28568,-157.83881,283,14.0,1,1125.0,1.8,306.4,44,0,0.0,0.49,4.52,4.55,4.95,4.59,True,149.0,True,True,False,True,False,True,True,True,True,False,False,0,0,0,0,0,0,0,23.4,33.7,2.4,9.4
22191030,False,False,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,8.39151266255989,False,6.0,5,2.0,within a day,0.88,0.89,True,Honolulu,Primary Urban Center,21.33483,-157.86178,326,3.0,30,180.0,30.0,180.0,116,1,0.0,1.23,4.57,4.5,4.67,4.75,False,110.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,18.4,24.2,8.5,18.3
22194516,False,False,True,False,False,False,Entire home/apt,8.0,6.0,4.0,2.5,7.742642026009582,False,2.0,2,2.0,missing,0.0,0.0,True,Honolulu,Koolauloa,21.60287,-157.90308,365,30.0,30,120.0,30.0,120.0,80,2,0.0,0.85,4.94,4.89,4.88,4.95,True,697.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,1,1,0,59.3,64.3,51.0,63.4
22196162,True,False,False,False,False,False,Entire home/apt,4.0,1.0,1.0,1.0,7.98631074606434,False,1.0,1,1.0,within an hour,1.0,0.97,True,Honolulu,Primary Urban Center,21.27539,-157.82002,149,28.0,3,1125.0,3.0,1125.0,163,25,1.0,1.74,4.6,4.63,4.85,4.79,False,135.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,26.6,35.2,2.9,9.4
21231271,False,False,False,False,False,False,Entire home/apt,2.0,1.0,1.0,1.0,9.787816563997264,False,3.0,3,3.0,within an hour,1.0,0.9,True,Honolulu,Koolaupoko,21.38685,-157.71242,50,0.0,7,30.0,6.9,30.0,20,4,1.0,0.22,5.0,5.0,5.0,4.95,False,385.0,True,True,True,True,False,True,True,True,True,False,False,0,0,0,0,0,0,0,42.7,47.6,26.9,40.8
21246869,False,False,True,False,False,False,Entire home/apt,8.0,5.0,4.0,2.0,11.93429158110883,True,2.0,2,2.0,within an hour,1.0,0.87,True,Honolulu,Koolaupoko,21.39812,-157.73317,81,23.0,30,120.0,30.0,120.0,2,0,0.0,0.02,5.0,5.0,5.0,5.0,False,1500.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,39.7,41.0,23.9,34.2
21247125,True,False,False,False,False,False,Entire home/apt,6.0,4.0,2.0,2.0,8.164271047227926,True,10.0,10,10.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28694,-157.83264,94,2.0,1,29.0,1.0,29.0,70,13,0.0,0.74,4.79,4.73,4.86,4.96,False,171.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,24.2,33.0,0.9,4.7
21251855,False,False,True,False,False,False,Entire home/apt,7.0,3.0,3.0,2.0,8.164271047227926,False,1.0,1,1.0,within a few hours,1.0,0.88,True,Honolulu,Koolaupoko,21.39467,-157.72111,82,9.0,30,90.0,30.0,90.0,61,2,2.0,0.64,4.8,4.49,5.0,4.98,False,500.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,42.4,47.3,26.6,40.5
21262479,False,True,False,False,False,False,Entire home/apt,2.0,1.0,1.0,1.0,8.161533196440795,True,1.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,Koolaupoko,21.39207,-157.72297,241,9.0,30,1125.0,30.0,1125.0,60,7,0.0,0.73,5.0,4.95,5.0,5.0,False,145.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,41.9,45.9,26.1,39.1
21798068,False,True,False,False,False,False,Entire home/apt,4.0,3.0,0.0,1.0,12.180698151950718,False,1.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,Waianae,21.47913,-158.22417,302,27.0,30,180.0,30.0,1125.0,24,0,0.0,0.26,5.0,4.83,4.88,5.0,True,95.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,58.3,57.2,62.1,64.5
21814341,True,False,False,False,False,False,Entire home/apt,2.0,1.0,1.0,1.0,8.164271047227926,True,10.0,10,10.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28694,-157.83264,145,6.0,1,29.0,1.0,29.0,237,41,1.0,2.5,4.82,4.8,4.88,4.97,False,76.0,True,True,True,False,True,True,True,True,True,True,True,0,0,0,0,0,0,0,24.2,33.0,0.9,4.7
21816633,True,False,False,False,False,False,Entire home/apt,4.0,3.0,1.0,1.0,8.164271047227926,True,10.0,10,10.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28694,-157.83264,125,7.0,1,29.0,1.0,29.0,198,38,2.0,2.11,4.82,4.78,4.84,4.95,False,95.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,24.2,33.0,0.9,4.7
21816861,True,False,False,False,False,False,Entire home/apt,3.0,4.0,2.0,1.0,10.376454483230663,True,2.0,2,2.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.27288,-157.82325,236,30.0,30,1125.0,30.0,1125.0,28,3,0.0,0.33,4.86,4.46,5.0,5.0,True,160.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,27.8,34.2,4.0,12.0
21827312,False,True,False,False,False,False,Entire home/apt,6.0,4.0,4.0,2.0,8.714579055441478,False,225.0,25,25.0,within an hour,1.0,0.99,True,Honolulu,Primary Urban Center,21.31748,-157.84655,259,0.0,30,1125.0,30.0,1125.0,7,0,0.0,0.08,3.86,4.29,4.71,4.43,True,174.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,20.9,26.4,5.7,15.7
21853907,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,12.41889117043121,True,5.0,5,4.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28119,-157.82671,291,5.0,2,30.0,2.0,1125.0,340,43,1.0,3.58,4.82,4.8,4.89,4.94,False,101.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,25.7,33.6,2.0,7.8
21915872,False,False,False,True,False,False,Private room,2.0,1.0,0.0,1.0,8.139630390143736,True,2.0,2,0.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28649,-157.83161,338,22.0,2,730.0,3.0,730.0,254,35,2.0,2.69,4.72,4.74,4.82,4.91,False,83.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,24.8,30.9,1.1,5.1
21950316,False,False,False,False,True,False,Entire home/apt,6.0,3.0,2.0,2.5,9.57700205338809,False,3.0,1,1.0,within an hour,1.0,0.91,True,Honolulu,Primary Urban Center,21.28317,-157.83716,121,0.0,4,5.0,4.0,5.0,5,0,0.0,0.05,4.8,4.6,5.0,5.0,False,722.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,23.8,36.8,0.6,3.1
21952392,True,False,False,False,False,False,Entire home/apt,3.0,1.0,0.0,1.0,8.799452429842573,False,34.0,22,22.0,within a few hours,1.0,0.95,True,Honolulu,Primary Urban Center,21.27212,-157.82172,304,9.0,1,60.0,1.0,190.6,72,13,2.0,0.78,4.43,4.46,4.83,4.42,True,124.0,True,True,False,True,False,True,True,True,False,False,False,0,0,0,0,0,0,0,27.9,35.9,3.4,12.0
21965573,True,False,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,9.604380561259411,True,206.0,204,204.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.2743462,-157.8202829,288,11.0,1,1125.0,2.3,406.9,39,11,0.0,0.42,4.9,4.79,4.92,4.79,True,112.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,26.7,35.8,3.0,10.0
21997536,False,False,False,False,False,False,Entire home/apt,4.0,7.0,2.0,1.0,11.08555783709788,False,9.0,9,9.0,within an hour,0.9,1.0,True,Honolulu,Koolaupoko,21.33362,-157.6948,230,10.0,30,360.0,7.0,360.0,8,2,0.0,0.12,4.5,4.63,5.0,4.25,True,412.0,True,True,True,True,False,True,False,True,True,False,True,0,0,0,0,0,0,0,45.2,46.8,28.6,38.3
21999105,False,False,False,False,False,False,Private room,2.0,1.0,1.0,1.0,10.401095140314853,False,3.0,3,0.0,within a day,0.86,0.0,True,Honolulu,East Honolulu,21.28198,-157.73444,365,30.0,30,30.0,30.0,30.0,119,0,0.0,1.26,4.38,4.3,4.66,4.61,False,43.0,False,True,True,False,False,True,False,True,True,False,False,0,0,0,0,0,0,0,34.6,35.7,12.8,19.6
22022471,False,False,False,False,True,False,Entire home/apt,2.0,1.0,1.0,1.0,8.016427104722792,True,2.0,2,2.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28801,-157.8316,300,8.0,2,1125.0,2.0,1125.0,143,13,2.0,1.55,4.71,4.56,4.85,4.92,False,98.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,26.0,31.4,2.0,8.9
22033077,True,False,False,False,False,False,Entire home/apt,3.0,2.0,1.0,1.0,10.28062970568104,True,121.0,119,119.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.27479,-157.82098,303,9.0,1,365.0,1.9,365.0,109,8,1.0,1.16,4.82,4.83,4.94,4.95,True,161.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,26.7,35.6,3.0,9.8
22214674,True,False,False,False,False,False,Entire home/apt,8.0,5.0,2.0,2.0,6.751540041067762,False,50.0,29,28.0,within an hour,1.0,0.99,True,Honolulu,Primary Urban Center,21.2858,-157.83236,213,14.0,2,1125.0,2.0,1125.0,235,26,1.0,2.49,4.57,4.54,4.76,4.84,False,263.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,24.9,31.7,1.2,5.9
22226379,False,False,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,9.867214236824092,False,1.0,1,1.0,within a day,1.0,0.5,True,Honolulu,Koolaupoko,21.4693,-157.84756,290,0.0,30,360.0,30.0,360.0,12,0,0.0,0.2,4.83,4.83,4.92,5.0,False,98.0,False,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,38.4,40.3,30.1,39.3
22231532,True,False,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,8.41889117043121,True,4.0,4,4.0,within an hour,1.0,0.95,True,Honolulu,Waianae,21.463,-158.21204,331,28.0,30,365.0,30.0,365.0,43,5,0.0,0.47,4.63,4.77,4.7,4.81,False,204.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,56.0,54.0,59.9,61.3
22292235,False,False,False,False,False,False,Shared room,4.0,4.0,1.0,3.5,13.412731006160165,False,3.0,3,0.0,within a few hours,1.0,0.0,True,Honolulu,North Shore Oahu,21.67044247522632,-158.0439770577988,364,29.0,30,45.0,30.0,1125.0,30,0,0.0,0.44,4.93,4.93,4.97,4.93,True,88.0,True,True,True,True,False,True,True,False,False,False,True,0,0,0,0,0,1,0,61.3,61.6,64.3,65.4
22362759,True,False,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,7.958932238193018,True,1.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2749,-157.82389,267,8.0,1,1000.0,1.0,1125.0,299,34,5.0,3.19,4.9,4.87,4.93,4.93,False,127.0,True,True,True,True,False,True,True,True,True,False,False,0,0,0,0,0,0,0,28.0,35.8,3.1,10.7
22409846,False,False,True,False,False,False,Entire home/apt,5.0,2.0,3.0,2.0,10.82819986310746,False,1.0,1,1.0,missing,0.0,1.0,True,Honolulu,Primary Urban Center,21.29309968241702,-157.79021054735517,73,0.0,29,1125.0,29.0,1125.0,52,0,0.0,0.56,4.88,4.77,4.77,4.96,False,172.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,1,0,0,28.5,32.5,6.5,18.8
22436261,True,False,False,False,False,False,Entire home/apt,6.0,5.0,2.0,2.0,9.604380561259411,True,206.0,204,204.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.2750269,-157.8237674,199,5.0,1,1125.0,1.8,689.0,47,5,0.0,0.51,4.81,4.81,4.94,4.81,True,177.0,True,True,True,True,True,True,True,False,True,True,True,0,0,0,0,0,0,0,28.0,36.0,3.1,10.9
22436557,True,False,False,False,False,False,Entire home/apt,3.0,2.0,1.0,1.0,9.604380561259411,True,206.0,204,204.0,within an hour,0.99,1.0,True,Honolulu,Primary Urban Center,21.2860232,-157.8373829,227,2.0,1,1125.0,15.5,583.6,3,1,0.0,0.06,4.67,5.0,5.0,5.0,True,112.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,23.6,35.3,1.1,5.4
22450443,False,True,False,False,False,False,Entire home/apt,5.0,3.0,1.0,1.0,14.795345653661876,True,12.0,11,11.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.2855,-157.8378,341,21.0,2,180.0,2.3,180.0,173,11,1.0,1.87,4.78,4.77,4.84,4.93,True,199.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,23.8,36.2,1.3,6.6
22458575,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,10.8911704312115,False,10.0,7,7.0,within a day,1.0,0.79,True,Honolulu,Koolaupoko,21.40774,-157.7447,260,8.0,29,1125.0,29.0,1125.0,26,1,0.0,0.33,4.69,4.69,4.85,4.81,False,89.0,True,True,False,False,False,True,True,True,True,False,False,0,0,0,0,0,0,0,38.3,36.6,24.5,35.2
22755502,True,False,False,False,False,False,Entire home/apt,3.0,2.0,0.0,1.0,10.18754277891855,False,65.0,38,38.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28694,-157.83264,212,12.0,1,1125.0,1.0,1125.0,296,32,3.0,3.17,4.56,4.5,4.8,4.84,False,92.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,24.2,33.0,0.9,4.7
22768508,True,False,False,False,False,False,Entire home/apt,2.0,1.0,1.0,1.0,11.61122518822724,False,1.0,1,1.0,within an hour,1.0,0.75,True,Honolulu,Primary Urban Center,21.28701,-157.83262,88,28.0,30,730.0,30.0,730.0,5,0,0.0,0.05,4.2,3.8,4.8,4.4,False,100.0,False,True,False,True,False,True,False,True,True,False,True,0,0,0,0,0,0,0,24.2,33.0,1.0,4.8
22771031,False,True,False,False,False,False,Entire home/apt,4.0,1.0,1.0,1.0,8.358658453114305,False,1.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28287,-157.82799,365,30.0,30,1125.0,30.0,1125.0,42,0,0.0,0.46,4.64,4.52,4.98,4.93,False,136.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,25.4,32.6,1.7,6.8
22774810,False,False,True,False,False,False,Entire home/apt,8.0,6.0,3.0,3.0,14.431211498973306,False,12.0,7,6.0,a few days or more,0.41,0.16,True,Honolulu,North Shore Oahu,21.64,-158.03793,365,30.0,30,356.0,30.0,356.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,200.0,True,True,True,True,True,True,False,False,False,False,True,1,1,1,1,0,0,1,62.1,63.6,65.1,67.4
22774941,True,False,False,False,False,False,Entire home/apt,8.0,6.0,3.0,3.0,7.887748117727583,True,1.0,1,1.0,within an hour,1.0,0.98,True,Honolulu,Primary Urban Center,21.27857,-157.83441,238,6.0,1,30.0,1.0,30.0,196,36,4.0,2.13,4.95,4.82,4.99,4.96,False,828.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,24.6,39.6,0.8,3.4
22792633,True,False,False,False,False,False,Entire home/apt,4.0,3.0,2.0,2.0,9.267624914442164,False,148.0,36,36.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28353,-157.83804,295,3.0,1,1125.0,2.9,1125.0,22,3,0.0,0.25,4.64,4.5,4.95,4.68,True,291.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,23.7,36.2,0.8,4.6
22048479,True,False,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,10.28062970568104,True,121.0,119,119.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.27479,-157.82098,291,11.0,1,365.0,1.9,365.0,92,6,2.0,0.99,4.83,4.88,4.97,4.97,True,203.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,26.7,35.6,3.0,9.8
22060779,True,False,False,False,False,False,Entire home/apt,9.0,6.0,2.0,2.5,11.496235455167694,True,1.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,Koolauloa,21.70205,-157.99551,210,13.0,4,1125.0,4.0,1125.0,162,22,0.0,1.75,4.85,4.83,4.98,4.9,True,540.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,68.4,69.4,71.4,73.2
22086131,False,True,False,False,False,False,Entire home/apt,5.0,3.0,1.0,1.0,14.795345653661876,True,12.0,11,11.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28348,-157.83746,353,18.0,2,180.0,2.1,180.0,167,15,1.0,1.78,4.87,4.82,4.9,4.94,True,148.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,23.8,36.4,0.7,3.3
22127716,True,False,False,False,False,False,Entire home/apt,4.0,2.0,1.0,1.0,9.59069130732375,True,17.0,17,17.0,within an hour,1.0,1.0,True,Honolulu,Koolauloa,21.589775492498926,-157.88990259971712,224,9.0,2,30.0,2.0,1125.0,208,20,2.0,2.28,4.67,4.71,4.83,4.93,False,207.0,True,True,True,True,True,True,True,True,True,True,True,0,0,0,0,0,0,0,56.8,60.9,48.5,59.9
22498938,True,False,False,False,False,False,Entire home/apt,4.0,1.0,1.0,1.0,8.002737850787133,True,3.0,3,3.0,within an hour,1.0,0.97,True,Honolulu,Primary Urban Center,21.28555,-157.83942,291,7.0,2,12.0,2.0,1125.0,244,27,2.0,2.63,4.98,4.98,4.95,4.99,False,175.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,23.4,34.3,0.9,4.7
22513564,False,False,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,12.28747433264887,False,1.0,1,1.0,within a few hours,1.0,1.0,True,Honolulu,North Shore Oahu,21.64752,-158.04574,57,13.0,30,60.0,30.0,60.0,231,1,1.0,2.47,4.93,4.93,4.87,4.92,False,175.0,True,True,True,True,False,True,True,True,True,False,False,0,0,0,0,0,0,0,60.8,61.7,63.8,65.5
22516128,True,False,False,False,False,False,Entire home/apt,2.0,2.0,1.0,1.0,7.967145790554415,False,2.0,2,2.0,missing,0.0,0.83,True,Honolulu,Primary Urban Center,21.274791717529297,-157.82098388671875,13,2.0,4,90.0,4.2,1125.0,18,3,0.0,0.22,4.94,4.78,5.0,5.0,True,213.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,1,0,0,26.7,35.6,3.0,9.8
22532786,False,False,False,False,False,False,Entire home/apt,2.0,1.0,1.0,1.0,7.967145790554415,False,2.0,2,2.0,missing,0.0,0.83,True,Honolulu,Primary Urban Center,21.274791717529297,-157.82098388671875,37,3.0,4,90.0,4.2,1125.0,34,3,0.0,0.38,4.97,4.91,4.97,4.94,True,214.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,1,0,0,26.7,35.6,3.0,9.8
22534277,False,False,True,False,False,False,Entire home/apt,6.0,3.0,3.0,2.0,9.930184804928132,True,12.0,8,8.0,within an hour,1.0,0.88,True,Honolulu,Koolaupoko,21.33736,-157.69827,236,27.0,29,1125.0,29.0,1125.0,5,1,0.0,0.13,4.8,4.6,5.0,5.0,False,373.0,False,True,False,True,False,True,True,False,True,False,True,0,0,0,0,0,0,0,44.7,45.4,29.1,38.6
22555026,False,True,False,False,False,False,Entire home/apt,2.0,1.0,0.0,1.0,12.41889117043121,True,5.0,5,4.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.28185,-157.82839,67,3.0,2,30.0,2.0,1125.0,289,33,2.0,3.1,4.83,4.83,4.91,4.94,False,90.0,True,True,True,True,False,True,True,True,True,False,True,0,0,0,0,0,0,0,25.6,33.4,1.9,7.6
22566709,True,False,False,False,False,False,Entire home/apt,4.0,2.0,1.0,2.0,8.648870636550308,False,2.0,1,1.0,within a few hours,1.0,0.8,True,Honolulu,Primary Urban Center,21.27961,-157.834061,228,9.0,1,1125.0,1.0,1125.0,38,2,0.0,0.42,4.87,4.74,4.92,4.95,True,465.0,True,True,True,True,False,True,True,False,True,True,True,0,0,0,0,0,0,0,24.5,39.2,0.7,3.0
22584643,True,False,False,False,False,False,Entire home/apt,2.0,1.0,1.0,1.0,8.235455167693361,False,1.0,1,1.0,missing,0.0,0.0,True,Honolulu,Primary Urban Center,21.27961,-157.834061,254,9.0,1,1125.0,1.0,1125.0,12,1,0.0,0.13,4.75,4.67,4.92,4.92,True,181.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,1,1,0,24.5,39.2,0.7,3.0
22588930,False,False,True,False,False,False,Entire home/apt,6.0,4.0,3.0,2.5,7.917864476386037,False,1.0,1,1.0,within an hour,1.0,1.0,True,Honolulu,Central Oahu,21.3936,-158.03467,278,14.0,30,1125.0,30.0,1125.0,185,4,0.0,2.0,4.82,4.85,4.81,4.95,False,419.0,True,True,True,True,False,True,True,True,True,False,False,0,0,0,0,0,0,0,27.8,30.4,31.7,37.6
22636355,False,False,True,False,False,False,Entire home/apt,14.0,5.0,4.0,4.0,14.496919917864476,True,179.0,167,167.0,within an hour,0.99,1.0,True,Honolulu,Koolaupoko,21.40851,-157.7424,263,15.0,1,1125.0,16.4,551.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,5011.0,True,True,True,True,True,True,True,True,True,True,True,1,1,1,1,0,0,1,39.0,37.8,24.9,36.9
22642546,True,False,False,False,False,False,Entire home/apt,6.0,3.0,1.0,1.0,7.321013004791239,False,49.0,34,17.0,within an hour,0.99,0.99,True,Honolulu,Primary Urban Center,21.28547,-157.83727,142,1.0,1,90.0,1.0,90.0,193,23,0.0,2.08,4.5,4.4,4.88,4.88,True,220.0,True,True,True,True,False,True,True,True,True,True,True,0,0,0,0,0,0,0,23.8,36.4,1.2,6.0
22654951,True,False,False,False,False,False,Entire home/apt,4.0,3.0,1.0,1.0,11.342915811088297,True,4.0,4,4.0,within an hour,1.0,1.0,True,Honolulu,Primary Urban Center,21.27592,-157.82238,153,19.0,1,1125.0,1.0,1125.0,223,23,1.0,2.4,4.83,4.76,4.93,4.88,False,195.0,True,True,False,True,False,True,True,False,True,False,True,0,0,0,0,0,0,0,27.9,34.8,2.9,9.5
